,pais,Edad,Educacion,Corrupcion,Democracia,Sexo,Satisfaccion,Economia,Educacion_Niveles,Gini,Cor.politic,PIB
20421,Nicaragua,53,6,5,3,Mujer,1,2,Básica,"46,2",0.690997005,2527.100098
20422,Nicaragua,45,10,4,3,Hombre,2,1,Media/secundaria,"46,2",0.690997005,2527.100098
20423,Nicaragua,35,8,3,2,Mujer,3,3,Media/secundaria,"46,2",0.690997005,2527.100098
20424,Nicaragua,32,14,4,4,Mujer,1,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20425,Nicaragua,20,11,4,2,Hombre,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20426,Nicaragua,52,12,4,2,Mujer,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20427,Nicaragua,31,16,5,4,Hombre,1,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20428,Nicaragua,24,10,3,3,Mujer,2,1,Media/secundaria,"46,2",0.690997005,2527.100098
20429,Nicaragua,19,9,3,2,Hombre,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20430,Nicaragua,50,6,3,3,Mujer,1,1,Básica,"46,2",0.690997005,2527.100098
20431,Nicaragua,26,8,4,4,Hombre,2,1,Media/secundaria,"46,2",0.690997005,2527.100098
20432,Nicaragua,26,6,3,2,Hombre,2,3,Básica,"46,2",0.690997005,2527.100098
20433,Nicaragua,18,9,4,2,Hombre,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20434,Nicaragua,38,16,4,3,Hombre,1,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20435,Nicaragua,24,11,1,2,Mujer,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20436,Nicaragua,48,1,5,2,Hombre,1,3,Básica,"46,2",0.690997005,2527.100098
20437,Nicaragua,21,11,5,1,Mujer,3,1,Media/secundaria,"46,2",0.690997005,2527.100098
20438,Nicaragua,32,5,3,3,Mujer,1,3,Básica,"46,2",0.690997005,2527.100098
20439,Nicaragua,43,11,1,2,Hombre,2,3,Media/secundaria,"46,2",0.690997005,2527.100098
20440,Nicaragua,68,8,2,1,Hombre,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20441,Nicaragua,26,16,5,3,Mujer,2,3,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20442,Nicaragua,22,9,3,2,Hombre,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20443,Nicaragua,25,11,2,3,Mujer,2,2,Media/secundaria,"46,2",0.690997005,2527.100098
20444,Nicaragua,17,10,2,2,Hombre,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20445,Nicaragua,19,10,4,3,Hombre,2,1,Media/secundaria,"46,2",0.690997005,2527.100098
20446,Nicaragua,35,6,3,4,Mujer,3,3,Básica,"46,2",0.690997005,2527.100098
20447,Nicaragua,27,16,5,1,Mujer,1,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20448,Nicaragua,49,11,3,2,Mujer,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20449,Nicaragua,42,4,3,2,Hombre,1,2,Básica,"46,2",0.690997005,2527.100098
20450,Nicaragua,24,17,2,1,Hombre,1,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20451,Nicaragua,22,7,3,2,Hombre,2,2,Media/secundaria,"46,2",0.690997005,2527.100098
20452,Nicaragua,16,8,2,2,Mujer,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20453,Nicaragua,43,9,4,3,Hombre,2,2,Media/secundaria,"46,2",0.690997005,2527.100098
20454,Nicaragua,37,10,1,2,Mujer,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20455,Nicaragua,48,9,4,1,Mujer,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20456,Nicaragua,41,8,4,2,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20457,Nicaragua,51,3,3,2,Hombre,1,1,Básica,"46,2",0.690997005,2527.100098
20458,Nicaragua,18,11,2,3,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20459,Nicaragua,47,7,2,3,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20460,Nicaragua,40,6,5,2,Mujer,1,1,Básica,"46,2",0.690997005,2527.100098
20461,Nicaragua,18,11,4,2,Hombre,2,1,Media/secundaria,"46,2",0.690997005,2527.100098
20462,Nicaragua,28,10,5,2,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20463,Nicaragua,62,9,4,4,Hombre,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20464,Nicaragua,26,16,2,2,Mujer,1,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20465,Nicaragua,61,5,2,2,Hombre,1,1,Básica,"46,2",0.690997005,2527.100098
20466,Nicaragua,23,11,2,3,Mujer,2,3,Media/secundaria,"46,2",0.690997005,2527.100098
20467,Nicaragua,23,14,4,3,Hombre,1,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20468,Nicaragua,48,6,1,1,Hombre,2,1,Básica,"46,2",0.690997005,2527.100098
20469,Nicaragua,36,6,3,2,Mujer,2,2,Básica,"46,2",0.690997005,2527.100098
20470,Nicaragua,18,11,2,2,Hombre,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20471,Nicaragua,42,6,4,2,Hombre,1,2,Básica,"46,2",0.690997005,2527.100098
20472,Nicaragua,18,7,5,1,Hombre,4,3,Media/secundaria,"46,2",0.690997005,2527.100098
20473,Nicaragua,45,6,4,3,Hombre,3,2,Básica,"46,2",0.690997005,2527.100098
20474,Nicaragua,25,11,2,2,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20475,Nicaragua,24,17,5,3,Mujer,2,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20476,Nicaragua,21,14,2,2,Hombre,2,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20477,Nicaragua,24,9,5,3,Mujer,2,3,Media/secundaria,"46,2",0.690997005,2527.100098
20478,Nicaragua,33,11,3,2,Mujer,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20479,Nicaragua,61,3,3,1,Mujer,1,3,Básica,"46,2",0.690997005,2527.100098
20480,Nicaragua,19,11,5,2,Mujer,3,2,Media/secundaria,"46,2",0.690997005,2527.100098
20481,Nicaragua,56,11,3,2,Mujer,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20482,Nicaragua,24,15,3,1,Hombre,1,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20483,Nicaragua,19,11,2,2,Mujer,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20484,Nicaragua,18,11,3,2,Mujer,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20485,Nicaragua,33,11,5,2,Hombre,4,2,Media/secundaria,"46,2",0.690997005,2527.100098
20486,Nicaragua,20,11,3,2,Mujer,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20487,Nicaragua,26,13,5,3,Mujer,1,3,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20488,Nicaragua,32,8,1,1,Hombre,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20489,Nicaragua,26,11,3,2,Hombre,2,1,Media/secundaria,"46,2",0.690997005,2527.100098
20490,Nicaragua,22,13,4,3,Hombre,2,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20491,Nicaragua,23,14,3,2,Hombre,1,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20492,Nicaragua,61,11,5,3,Hombre,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20493,Nicaragua,16,10,1,2,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20494,Nicaragua,20,13,4,2,Mujer,2,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20495,Nicaragua,74,4,5,3,Mujer,3,3,Básica,"46,2",0.690997005,2527.100098
20496,Nicaragua,20,15,3,2,Hombre,2,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20497,Nicaragua,21,13,3,2,Hombre,1,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20498,Nicaragua,20,11,3,3,Mujer,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20499,Nicaragua,29,11,4,2,Hombre,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20500,Nicaragua,33,8,4,3,Hombre,2,2,Media/secundaria,"46,2",0.690997005,2527.100098
20501,Nicaragua,18,11,3,2,Mujer,2,2,Media/secundaria,"46,2",0.690997005,2527.100098
20502,Nicaragua,17,10,2,2,Mujer,2,2,Media/secundaria,"46,2",0.690997005,2527.100098
20503,Nicaragua,38,11,5,1,Hombre,2,1,Media/secundaria,"46,2",0.690997005,2527.100098
20504,Nicaragua,55,16,4,4,Hombre,1,3,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20505,Nicaragua,47,6,3,1,Hombre,1,1,Básica,"46,2",0.690997005,2527.100098
20506,Nicaragua,57,12,5,3,Hombre,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20507,Nicaragua,47,12,5,3,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20508,Nicaragua,37,11,4,3,Mujer,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20509,Nicaragua,33,7,3,1,Mujer,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20510,Nicaragua,60,0,3,2,Hombre,3,3,Sin estudios,"46,2",0.690997005,2527.100098
20511,Nicaragua,52,10,3,3,Mujer,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20512,Nicaragua,24,8,5,4,Mujer,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20513,Nicaragua,27,6,5,2,Mujer,1,2,Básica,"46,2",0.690997005,2527.100098
20514,Nicaragua,28,12,4,4,Hombre,3,2,Media/secundaria,"46,2",0.690997005,2527.100098
20515,Nicaragua,42,17,5,3,Mujer,1,3,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20516,Nicaragua,17,9,3,2,Hombre,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20517,Nicaragua,56,0,4,1,Mujer,1,3,Sin estudios,"46,2",0.690997005,2527.100098
20518,Nicaragua,39,9,5,3,Mujer,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20519,Nicaragua,51,7,2,2,Mujer,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20520,Nicaragua,22,11,4,3,Mujer,3,3,Media/secundaria,"46,2",0.690997005,2527.100098
20521,Nicaragua,19,12,3,2,Mujer,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20522,Nicaragua,27,9,2,3,Hombre,2,2,Media/secundaria,"46,2",0.690997005,2527.100098
20523,Nicaragua,17,7,2,2,Hombre,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20524,Nicaragua,17,2,4,2,Hombre,2,3,Básica,"46,2",0.690997005,2527.100098
20525,Nicaragua,30,10,3,2,Mujer,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20526,Nicaragua,22,11,4,2,Hombre,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20527,Nicaragua,20,16,5,3,Hombre,1,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20528,Nicaragua,21,8,5,2,Hombre,2,3,Media/secundaria,"46,2",0.690997005,2527.100098
20529,Nicaragua,58,17,4,3,Hombre,1,3,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20530,Nicaragua,54,4,2,3,Hombre,2,3,Básica,"46,2",0.690997005,2527.100098
20531,Nicaragua,24,7,4,1,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20532,Nicaragua,46,11,1,2,Mujer,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20533,Nicaragua,45,11,4,3,Mujer,3,3,Media/secundaria,"46,2",0.690997005,2527.100098
20534,Nicaragua,21,11,2,4,Hombre,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20535,Nicaragua,24,7,3,3,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20536,Nicaragua,48,14,5,3,Mujer,2,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20537,Nicaragua,33,4,5,3,Hombre,1,2,Básica,"46,2",0.690997005,2527.100098
20538,Nicaragua,31,6,4,3,Hombre,2,3,Básica,"46,2",0.690997005,2527.100098
20539,Nicaragua,43,16,5,2,Hombre,1,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20540,Nicaragua,21,9,1,3,Mujer,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20541,Nicaragua,41,16,4,3,Hombre,1,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20542,Nicaragua,55,17,3,3,Hombre,3,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20543,Nicaragua,24,11,3,2,Hombre,2,3,Media/secundaria,"46,2",0.690997005,2527.100098
20544,Nicaragua,24,3,5,2,Hombre,1,2,Básica,"46,2",0.690997005,2527.100098
20545,Nicaragua,33,13,1,2,Hombre,1,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20546,Nicaragua,54,9,1,2,Mujer,3,2,Media/secundaria,"46,2",0.690997005,2527.100098
20547,Nicaragua,26,12,5,3,Mujer,2,3,Media/secundaria,"46,2",0.690997005,2527.100098
20548,Nicaragua,52,14,4,4,Hombre,3,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20549,Nicaragua,19,8,3,3,Hombre,2,2,Media/secundaria,"46,2",0.690997005,2527.100098
20550,Nicaragua,17,10,3,2,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20551,Nicaragua,19,10,4,2,Mujer,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20552,Nicaragua,19,8,3,2,Hombre,2,2,Media/secundaria,"46,2",0.690997005,2527.100098
20553,Nicaragua,46,9,4,3,Hombre,3,3,Media/secundaria,"46,2",0.690997005,2527.100098
20554,Nicaragua,22,9,4,3,Mujer,2,2,Media/secundaria,"46,2",0.690997005,2527.100098
20555,Nicaragua,24,11,5,2,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20556,Nicaragua,31,11,5,1,Mujer,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20557,Nicaragua,74,10,4,3,Hombre,3,3,Media/secundaria,"46,2",0.690997005,2527.100098
20558,Nicaragua,25,16,5,4,Mujer,2,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20559,Nicaragua,31,6,5,3,Hombre,1,3,Básica,"46,2",0.690997005,2527.100098
20560,Nicaragua,51,6,3,2,Mujer,1,3,Básica,"46,2",0.690997005,2527.100098
20561,Nicaragua,18,12,4,3,Hombre,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20562,Nicaragua,46,2,3,2,Hombre,1,1,Básica,"46,2",0.690997005,2527.100098
20563,Nicaragua,60,0,2,2,Mujer,1,1,Sin estudios,"46,2",0.690997005,2527.100098
20564,Nicaragua,56,6,5,3,Mujer,2,3,Básica,"46,2",0.690997005,2527.100098
20565,Nicaragua,20,14,5,3,Hombre,1,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20566,Nicaragua,47,11,5,2,Mujer,2,3,Media/secundaria,"46,2",0.690997005,2527.100098
20567,Nicaragua,53,3,3,4,Mujer,1,3,Básica,"46,2",0.690997005,2527.100098
20568,Nicaragua,29,14,4,1,Hombre,1,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20569,Nicaragua,19,13,4,4,Mujer,1,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20570,Nicaragua,48,8,4,3,Hombre,2,3,Media/secundaria,"46,2",0.690997005,2527.100098
20571,Nicaragua,53,15,2,2,Hombre,1,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20572,Nicaragua,17,9,3,3,Hombre,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20573,Nicaragua,19,11,5,2,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20574,Nicaragua,23,16,2,3,Mujer,2,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20575,Nicaragua,40,11,5,3,Hombre,2,1,Media/secundaria,"46,2",0.690997005,2527.100098
20576,Nicaragua,21,10,3,2,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20577,Nicaragua,49,9,3,3,Hombre,2,2,Media/secundaria,"46,2",0.690997005,2527.100098
20578,Nicaragua,19,13,5,2,Mujer,1,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20579,Nicaragua,47,14,2,3,Hombre,1,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20580,Nicaragua,60,9,3,2,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20581,Nicaragua,18,11,2,2,Mujer,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20582,Nicaragua,30,11,4,2,Hombre,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20583,Nicaragua,26,16,4,3,Mujer,1,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20584,Nicaragua,33,10,5,3,Mujer,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20585,Nicaragua,45,11,5,4,Mujer,2,3,Media/secundaria,"46,2",0.690997005,2527.100098
20586,Nicaragua,31,16,2,2,Mujer,1,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20587,Nicaragua,21,11,3,2,Mujer,2,2,Media/secundaria,"46,2",0.690997005,2527.100098
20588,Nicaragua,22,17,5,3,Mujer,2,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20589,Nicaragua,19,11,4,4,Mujer,4,3,Media/secundaria,"46,2",0.690997005,2527.100098
20590,Nicaragua,53,9,5,3,Hombre,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20591,Nicaragua,27,9,5,3,Mujer,2,3,Media/secundaria,"46,2",0.690997005,2527.100098
20592,Nicaragua,22,15,3,2,Hombre,1,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20593,Nicaragua,76,3,4,2,Mujer,1,3,Básica,"46,2",0.690997005,2527.100098
20594,Nicaragua,33,6,3,2,Mujer,1,1,Básica,"46,2",0.690997005,2527.100098
20595,Nicaragua,27,11,5,3,Mujer,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20596,Nicaragua,24,11,4,2,Mujer,3,2,Media/secundaria,"46,2",0.690997005,2527.100098
20597,Nicaragua,19,11,3,3,Hombre,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20598,Nicaragua,20,13,3,3,Mujer,1,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20599,Nicaragua,23,7,5,2,Mujer,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20600,Nicaragua,22,10,4,2,Mujer,2,3,Media/secundaria,"46,2",0.690997005,2527.100098
20601,Nicaragua,79,11,5,3,Hombre,2,1,Media/secundaria,"46,2",0.690997005,2527.100098
20602,Nicaragua,18,11,4,4,Hombre,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20603,Nicaragua,17,8,2,2,Mujer,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20604,Nicaragua,32,8,4,3,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20605,Nicaragua,30,4,1,1,Mujer,1,2,Básica,"46,2",0.690997005,2527.100098
20606,Nicaragua,32,14,2,2,Mujer,1,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20607,Nicaragua,33,5,4,2,Hombre,2,3,Básica,"46,2",0.690997005,2527.100098
20608,Nicaragua,23,11,3,2,Hombre,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20609,Nicaragua,34,13,4,2,Hombre,2,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20610,Nicaragua,17,8,4,3,Hombre,2,1,Media/secundaria,"46,2",0.690997005,2527.100098
20611,Nicaragua,29,11,3,3,Mujer,2,3,Media/secundaria,"46,2",0.690997005,2527.100098
20612,Nicaragua,45,16,4,3,Hombre,2,3,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20613,Nicaragua,24,13,5,3,Mujer,1,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20614,Nicaragua,47,14,4,2,Mujer,1,3,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20615,Nicaragua,39,6,4,3,Hombre,1,1,Básica,"46,2",0.690997005,2527.100098
20616,Nicaragua,48,11,4,3,Mujer,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20617,Nicaragua,68,6,2,2,Hombre,1,1,Básica,"46,2",0.690997005,2527.100098
20618,Nicaragua,34,11,5,4,Hombre,2,3,Media/secundaria,"46,2",0.690997005,2527.100098
20619,Nicaragua,29,8,3,2,Hombre,3,2,Media/secundaria,"46,2",0.690997005,2527.100098
20620,Nicaragua,16,5,2,3,Mujer,1,2,Básica,"46,2",0.690997005,2527.100098
20621,Nicaragua,24,16,4,4,Hombre,1,3,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20622,Nicaragua,26,10,5,2,Hombre,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20623,Nicaragua,36,16,4,3,Mujer,2,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20624,Nicaragua,21,17,2,2,Hombre,1,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20625,Nicaragua,67,14,4,3,Mujer,2,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20626,Nicaragua,30,6,3,2,Hombre,2,3,Básica,"46,2",0.690997005,2527.100098
20627,Nicaragua,19,7,4,2,Mujer,2,2,Media/secundaria,"46,2",0.690997005,2527.100098
20628,Nicaragua,28,11,2,3,Hombre,2,2,Media/secundaria,"46,2",0.690997005,2527.100098
20629,Nicaragua,19,9,4,3,Mujer,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20630,Nicaragua,34,17,4,2,Mujer,3,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20631,Nicaragua,20,6,4,2,Hombre,2,3,Básica,"46,2",0.690997005,2527.100098
20632,Nicaragua,21,10,5,4,Hombre,2,3,Media/secundaria,"46,2",0.690997005,2527.100098
20633,Nicaragua,38,8,5,3,Mujer,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20634,Nicaragua,37,8,5,3,Hombre,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20635,Nicaragua,33,11,2,2,Mujer,2,2,Media/secundaria,"46,2",0.690997005,2527.100098
20636,Nicaragua,51,6,3,2,Mujer,1,2,Básica,"46,2",0.690997005,2527.100098
20637,Nicaragua,30,17,1,2,Hombre,1,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20638,Nicaragua,20,7,4,3,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20639,Nicaragua,16,7,3,2,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20640,Nicaragua,29,17,5,3,Hombre,2,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20641,Nicaragua,32,11,5,2,Mujer,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20642,Nicaragua,27,11,2,2,Hombre,2,1,Media/secundaria,"46,2",0.690997005,2527.100098
20643,Nicaragua,45,2,4,2,Hombre,2,1,Básica,"46,2",0.690997005,2527.100098
20644,Nicaragua,62,6,2,1,Mujer,2,2,Básica,"46,2",0.690997005,2527.100098
20645,Nicaragua,24,7,3,2,Mujer,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20646,Nicaragua,39,12,2,2,Mujer,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20647,Nicaragua,18,10,3,3,Mujer,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20648,Nicaragua,36,11,4,2,Hombre,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20649,Nicaragua,19,11,3,2,Hombre,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20650,Nicaragua,19,13,4,2,Hombre,1,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20651,Nicaragua,25,13,2,2,Mujer,2,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20652,Nicaragua,21,11,4,3,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20653,Nicaragua,54,0,3,2,Mujer,2,1,Sin estudios,"46,2",0.690997005,2527.100098
20654,Nicaragua,30,9,2,2,Mujer,2,3,Media/secundaria,"46,2",0.690997005,2527.100098
20655,Nicaragua,20,11,4,2,Mujer,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20656,Nicaragua,16,7,4,2,Hombre,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20657,Nicaragua,46,9,3,3,Hombre,3,2,Media/secundaria,"46,2",0.690997005,2527.100098
20658,Nicaragua,35,6,5,2,Mujer,1,3,Básica,"46,2",0.690997005,2527.100098
20659,Nicaragua,32,12,3,2,Hombre,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20660,Nicaragua,22,7,2,3,Mujer,2,1,Media/secundaria,"46,2",0.690997005,2527.100098
20661,Nicaragua,17,9,3,2,Mujer,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20662,Nicaragua,30,13,2,2,Hombre,1,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20663,Nicaragua,57,3,2,1,Mujer,1,1,Básica,"46,2",0.690997005,2527.100098
20664,Nicaragua,19,11,3,2,Mujer,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20665,Nicaragua,20,11,3,2,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20666,Nicaragua,31,11,4,3,Mujer,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20667,Nicaragua,21,8,2,3,Mujer,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20668,Nicaragua,17,11,4,2,Hombre,2,2,Media/secundaria,"46,2",0.690997005,2527.100098
20669,Nicaragua,39,11,5,4,Hombre,2,2,Media/secundaria,"46,2",0.690997005,2527.100098
20670,Nicaragua,24,2,2,3,Hombre,4,1,Básica,"46,2",0.690997005,2527.100098
20671,Nicaragua,27,11,1,1,Mujer,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20672,Nicaragua,26,9,5,1,Hombre,2,1,Media/secundaria,"46,2",0.690997005,2527.100098
20673,Nicaragua,20,7,4,3,Mujer,1,3,Media/secundaria,"46,2",0.690997005,2527.100098
20674,Nicaragua,53,11,3,2,Hombre,2,1,Media/secundaria,"46,2",0.690997005,2527.100098
20675,Nicaragua,56,16,2,2,Hombre,2,2,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20676,Nicaragua,23,11,2,2,Mujer,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20677,Nicaragua,50,6,4,3,Hombre,1,3,Básica,"46,2",0.690997005,2527.100098
20678,Nicaragua,19,13,4,3,Hombre,1,3,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20679,Nicaragua,49,15,5,4,Mujer,1,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20680,Nicaragua,29,8,2,3,Mujer,3,3,Media/secundaria,"46,2",0.690997005,2527.100098
20681,Nicaragua,48,9,3,1,Hombre,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
20682,Nicaragua,34,11,4,4,Hombre,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20683,Nicaragua,39,3,5,2,Hombre,2,2,Básica,"46,2",0.690997005,2527.100098
20684,Nicaragua,23,6,5,3,Mujer,1,1,Básica,"46,2",0.690997005,2527.100098
20685,Nicaragua,40,9,2,2,Hombre,1,2,Media/secundaria,"46,2",0.690997005,2527.100098
20686,Nicaragua,78,3,4,2,Hombre,1,2,Básica,"46,2",0.690997005,2527.100098
20687,Nicaragua,19,13,3,3,Hombre,2,1,Educación superior/postgrados,"46,2",0.690997005,2527.100098
20688,Nicaragua,17,10,2,2,Mujer,1,1,Media/secundaria,"46,2",0.690997005,2527.100098
